origem;destino;dist_reta_km;dist_rod_km;tempo_rod_h
Porto União/SANTA_CATARINA;Canoinhas/SANTA_CATARINA;68.25;77.47;0.97
Porto União/SANTA_CATARINA;Nova Andradina/MATO_GROSSO_DO_SUL;498.61;763.59;10.35
Porto União/SANTA_CATARINA;Águas de Lindóia/SAO_PAULO;613.1;815.53;10.63
Porto União/SANTA_CATARINA;Capão Bonito/SAO_PAULO;369.79;496.42;6.67
Porto União/SANTA_CATARINA;Orleans/SANTA_CATARINA;293.6;433.2;7.33
Porto União/SANTA_CATARINA;Lajeado/RIO_GRANDE_DO_SUL;368.82;499.96;6.85
Vilhena/RONDONIA;Sorriso/MATO_GROSSO;481.87;727.67;11.57
Vilhena/RONDONIA;Rolim de Moura/RONDONIA;209.75;247.97;3.94
Vilhena/RONDONIA;Poconé/MATO_GROSSO;543.55;717.92;11.35
Vilhena/RONDONIA;Cáceres/MATO_GROSSO;454.61;540.37;8.58
Vilhena/RONDONIA;Campo Novo do Parecis/MATO_GROSSO;265.73;355.81;5.66
Vilhena/RONDONIA;Pimenta Bueno/RONDONIA;164.26;184.25;2.93
Vilhena/RONDONIA;Barra do Bugres/MATO_GROSSO;411.44;579.53;9.22
Vilhena/RONDONIA;Chapada dos Guimarães/MATO_GROSSO;561.97;808.39;12.83
Vilhena/RONDONIA;Juara/MATO_GROSSO;327.98;637.21;10.05
Vilhena/RONDONIA;Guajará-Mirim/RONDONIA;605.46;846.72;15.06
Guarabira/PARAIBA;Parnamirim/RIO_GRANDE_DO_NORTE;121.61;155.66;2.68
Guarabira/PARAIBA;Lagoa Seca/PARAIBA;45.24;67.33;1.3
Guarabira/PARAIBA;Assu/RIO_GRANDE_DO_NORTE;220.89;302.03;4.81
Guarabira/PARAIBA;Santa Cruz do Capibaribe/PERNAMBUCO;133.13;184.1;2.92
Guarabira/PARAIBA;Ipojuca/PERNAMBUCO;163.14;214.45;3.38
Guarabira/PARAIBA;Tobias Barreto/SERGIPE;539.48;758.84;10.95
Guarabira/PARAIBA;Aquidabã/SERGIPE;405.82;582.61;8.64
Guarabira/PARAIBA;Garanhuns/PERNAMBUCO;237.81;319.54;4.95
Guarabira/PARAIBA;Goianinha/RIO_GRANDE_DO_NORTE;85.54;135.7;2.16
Guarabira/PARAIBA;Jaboatão dos Guararapes/PERNAMBUCO;135.51;171.0;2.73
Guarabira/PARAIBA;Carpina/PERNAMBUCO;99.66;123.29;2.13
Guarabira/PARAIBA;Crateús/CEARA;607.62;740.82;11.96
Guarabira/PARAIBA;Cabo de Santo Agostinho/PERNAMBUCO;153.19;198.3;3.16
Guarabira/PARAIBA;Limoeiro do Norte/CEARA;352.69;504.1;7.37
Guarabira/PARAIBA;Belo Jardim/PERNAMBUCO;180.81;271.64;4.05
Guarabira/PARAIBA;Santa Luzia/PARAIBA;157.82;202.47;3.23
Guarabira/PARAIBA;Cristinápolis/SERGIPE;554.49;744.55;10.54
Guarabira/PARAIBA;Riachão do Dantas/SERGIPE;512.54;727.44;10.49
Guarabira/PARAIBA;Quixadá/CEARA;449.05;621.68;9.08
Guarabira/PARAIBA;Pombal/PARAIBA;256.36;317.75;4.9
Guarabira/PARAIBA;Arcoverde/PERNAMBUCO;234.55;329.21;4.72
Guarabira/PARAIBA;Serra Redonda/PARAIBA;36.75;57.74;1.12
Guarabira/PARAIBA;Itarema/CEARA;664.64;845.1;12.43
Guarabira/PARAIBA;Itaporanga/PARAIBA;296.09;358.85;5.71
Guarabira/PARAIBA;Riachuelo/RIO_GRANDE_DO_NORTE;133.44;170.95;2.82
Guarabira/PARAIBA;Jequiá da Praia/ALAGOAS;354.15;501.89;7.62
Guarabira/PARAIBA;Pesqueira/PERNAMBUCO;201.58;302.81;4.46
Guarabira/PARAIBA;Igaci/ALAGOAS;309.72;414.12;6.33
Guarabira/PARAIBA;Serra Talhada/PERNAMBUCO;328.87;391.77;5.57
Guarabira/PARAIBA;Caridade/CEARA;507.05;716.83;10.63
Guarabira/PARAIBA;Apodi/RIO_GRANDE_DO_NORTE;293.92;388.21;5.68
Guarabira/PARAIBA;Cabedelo/PARAIBA;72.65;111.78;1.78
Guarabira/PARAIBA;Cumaru/PERNAMBUCO;114.31;183.63;3.29
Guarabira/PARAIBA;Paulo Afonso/BAHIA;402.21;525.05;7.62
Guarabira/PARAIBA;Timbaúba/PERNAMBUCO;60.87;78.7;1.45
Guarabira/PARAIBA;Barreiros/PERNAMBUCO;203.32;295.65;4.81
Guarabira/PARAIBA;Chã Grande/PERNAMBUCO;139.72;209.33;3.33
Capitão Poço/PARA;Campo Maior/PIAUI;641.52;857.74;12.41
Capitão Poço/PARA;São José de Ribamar/MARANHAO;345.95;675.38;9.85
Capitão Poço/PARA;Chapadinha/MARANHAO;467.5;698.68;10.08
Capitão Poço/PARA;Viana/MARANHAO;281.16;459.32;6.65
Capitão Poço/PARA;Parauapebas/PARA;572.71;734.58;10.55
Capitão Poço/PARA;Santa Izabel do Pará/PARA;132.07;171.7;2.63
Capitão Poço/PARA;Ananindeua/PARA;152.31;197.82;3.07
Capitão Poço/PARA;Bacabal/MARANHAO;373.2;513.78;7.36
Capitão Poço/PARA;Abaetetuba/PARA;202.41;273.84;4.25
Capitão Poço/PARA;Santa Fé do Araguaia/TOCANTINS;625.46;807.16;12.09
Capitão Poço/PARA;Altamira/PARA;594.36;889.76;13.9
Capitão Poço/PARA;Caxias/MARANHAO;537.14;704.43;10.19
Capitão Poço/PARA;Calçoene/AMAPA;638.68;2327.74;58.93
Capitão Poço/PARA;Augusto Corrêa/PARA;92.98;145.37;2.97
Capitão Poço/PARA;Lago Verde/MARANHAO;292.48;447.65;6.32
Capitão Poço/PARA;Mazagão/AMAPA;514.35;1957.83;55.16
Capitão Poço/PARA;Maracanã/PARA;116.38;181.15;2.81
Capitão Poço/PARA;Balsas/MARANHAO;649.77;877.64;13.48
Capitão Poço/PARA;Araioses/MARANHAO;587.75;916.64;13.63
Leme/SAO_PAULO;Itapemirim/ESPIRITO_SANTO;695.28;927.88;13.45
Leme/SAO_PAULO;Fernandópolis/SAO_PAULO;364.68;413.9;4.95
Leme/SAO_PAULO;Tupã/SAO_PAULO;323.45;388.6;4.97
Leme/SAO_PAULO;Campo Mourão/PARANA;550.82;682.03;8.69
Leme/SAO_PAULO;Santa Maria/DISTRITO_FEDERAL;688.34;795.85;9.92
Leme/SAO_PAULO;Ouvidor/GOIAS;448.9;514.78;6.4
Leme/SAO_PAULO;Rio Verde/GOIAS;610.9;751.79;9.81
Leme/SAO_PAULO;Ivinhema/MATO_GROSSO_DO_SUL;662.28;832.35;10.28
Leme/SAO_PAULO;Nova Serrana/MINAS_GERAIS;358.05;496.61;6.59
Leme/SAO_PAULO;Curitiba/SERGIPE;407.15;570.4;7.45
Leme/SAO_PAULO;Niterói/RIO_DE_JANEIRO;447.81;597.86;7.51
Leme/SAO_PAULO;Itaboraí/RIO_DE_JANEIRO;470.99;629.65;7.97
Leme/SAO_PAULO;Paracatu/MINAS_GERAIS;552.19;668.84;9.39
Leme/SAO_PAULO;Amparo/SAO_PAULO;86.53;130.1;1.82
Leme/SAO_PAULO;Manhuaçu/MINAS_GERAIS;595.33;854.13;12.42
Leme/SAO_PAULO;Santa Cruz do Rio Pardo/SAO_PAULO;243.46;294.02;3.66
Leme/SAO_PAULO;Itaúna/MINAS_GERAIS;374.28;500.63;6.6
Leme/SAO_PAULO;Atibaia/SAO_PAULO;134.44;162.77;2.02
Leme/SAO_PAULO;Três Corações/MINAS_GERAIS;227.45;324.57;4.55
Leme/SAO_PAULO;Osvaldo Cruz/SAO_PAULO;361.43;432.08;5.62
Leme/SAO_PAULO;Itararé/SAO_PAULO;291.68;379.77;4.82
Leme/SAO_PAULO;Rio das Ostras/RIO_DE_JANEIRO;562.38;746.88;9.62
Leme/SAO_PAULO;Mesquita/RIO_DE_JANEIRO;412.38;560.15;6.99
Leme/SAO_PAULO;Araxá/MINAS_GERAIS;291.06;377.84;4.85
Leme/SAO_PAULO;Unaí/MINAS_GERAIS;647.19;803.11;10.48
Leme/SAO_PAULO;Imbituba/SANTA_CATARINA;683.23;931.66;12.1
Leme/SAO_PAULO;Bela Vista de Goiás/GOIAS;599.66;688.07;8.89
Leme/SAO_PAULO;Pires do Rio/GOIAS;549.02;622.77;7.87
Leme/SAO_PAULO;Santa Rita do Sapucaí/MINAS_GERAIS;173.98;240.18;3.45
Leme/SAO_PAULO;Queimados/RIO_DE_JANEIRO;399.2;544.05;6.77
Leme/SAO_PAULO;Castelo/ESPIRITO_SANTO;667.15;926.79;13.55
Leme/SAO_PAULO;Casimiro de Abreu/RIO_DE_JANEIRO;535.18;712.79;9.03
Leme/SAO_PAULO;Valparaíso de Goiás/GOIAS;680.47;781.93;9.66
Leme/SAO_PAULO;São João Batista/SANTA_CATARINA;583.55;822.47;10.98
Leme/SAO_PAULO;Navegantes/SANTA_CATARINA;537.01;763.54;9.91
Leme/SAO_PAULO;Andradina/SAO_PAULO;436.75;509.83;6.2
Leme/SAO_PAULO;Mogi Mirim/SAO_PAULO;52.4;78.34;1.04
Leme/SAO_PAULO;Ouro Branco/MINAS_GERAIS;424.9;611.74;9.05
Leme/SAO_PAULO;Cristalina/GOIAS;600.09;685.37;8.15
Leme/SAO_PAULO;Araguari/MINAS_GERAIS;400.65;432.7;5.34
Leme/SAO_PAULO;Passos/MINAS_GERAIS;181.52;233.48;3.24
Leme/SAO_PAULO;Três Lagoas/MATO_GROSSO_DO_SUL;471.78;554.76;6.99
Leme/SAO_PAULO;Bom Jesus de Goiás/GOIAS;528.56;649.79;8.09
Leme/SAO_PAULO;Bataguassu/MATO_GROSSO_DO_SUL;522.34;621.96;7.58
Leme/SAO_PAULO;Canoinhas/SANTA_CATARINA;536.99;716.03;9.49
Leme/SAO_PAULO;Nova Andradina/MATO_GROSSO_DO_SUL;612.45;773.33;9.49
Leme/SAO_PAULO;Paraíba do Sul/RIO_DE_JANEIRO;422.66;577.44;7.57
Leme/SAO_PAULO;Águas de Lindóia/SAO_PAULO;84.4;125.22;1.75
Leme/SAO_PAULO;Capão Bonito/SAO_PAULO;223.83;266.4;3.38
Leme/SAO_PAULO;Coronel Fabriciano/MINAS_GERAIS;577.31;776.47;11.05
Leme/SAO_PAULO;Pirapora/MINAS_GERAIS;593.54;774.13;9.56
Leme/SAO_PAULO;São Gotardo/MINAS_GERAIS;348.64;510.83;6.95
Leme/SAO_PAULO;Itaperuna/RIO_DE_JANEIRO;579.67;789.76;11.15
Sorriso/MATO_GROSSO;Mineiros/GOIAS;651.48;867.0;14.22
Sorriso/MATO_GROSSO;Barra do Garças/MATO_GROSSO;525.47;793.93;13.07
Sorriso/MATO_GROSSO;Rolim de Moura/RONDONIA;665.68;973.5;15.42
Sorriso/MATO_GROSSO;Primavera do Leste/MATO_GROSSO;366.89;516.65;8.7
Sorriso/MATO_GROSSO;Poconé/MATO_GROSSO;422.15;488.21;7.81
Sorriso/MATO_GROSSO;Jussara/GOIAS;638.5;953.19;15.67
Sorriso/MATO_GROSSO;Cáceres/MATO_GROSSO;443.7;532.04;8.53
Sorriso/MATO_GROSSO;Campo Novo do Parecis/MATO_GROSSO;266.53;372.46;5.95
Sorriso/MATO_GROSSO;Pimenta Bueno/RONDONIA;604.17;909.78;14.4
Sorriso/MATO_GROSSO;Barra do Bugres/MATO_GROSSO;321.76;381.86;6.1
Sorriso/MATO_GROSSO;Crixás/GOIAS;659.68;864.79;18.52
Sorriso/MATO_GROSSO;Chapada dos Guimarães/MATO_GROSSO;322.57;448.28;7.22
Sorriso/MATO_GROSSO;Juara/MATO_GROSSO;243.95;329.02;5.32
Itapemirim/ESPIRITO_SANTO;Nova Serrana/MINAS_GERAIS;446.14;615.9;10.49
Itapemirim/ESPIRITO_SANTO;Niterói/RIO_DE_JANEIRO;325.53;405.67;6.31
Itapemirim/ESPIRITO_SANTO;Itaboraí/RIO_DE_JANEIRO;296.77;369.7;5.82
Itapemirim/ESPIRITO_SANTO;Amparo/SAO_PAULO;646.53;839.11;12.64
Itapemirim/ESPIRITO_SANTO;Manhuaçu/MINAS_GERAIS;140.59;214.47;3.91
Itapemirim/ESPIRITO_SANTO;Itaúna/MINAS_GERAIS;399.73;570.97;9.81
Itapemirim/ESPIRITO_SANTO;Atibaia/SAO_PAULO;641.5;770.75;11.51
Itapemirim/ESPIRITO_SANTO;Três Corações/MINAS_GERAIS;468.09;667.27;10.65
Itapemirim/ESPIRITO_SANTO;Jaguaré/ESPIRITO_SANTO;228.58;293.76;4.93
Itapemirim/ESPIRITO_SANTO;Rio das Ostras/RIO_DE_JANEIRO;218.44;277.67;4.62
Itapemirim/ESPIRITO_SANTO;Mesquita/RIO_DE_JANEIRO;343.96;448.33;6.92
Itapemirim/ESPIRITO_SANTO;Araxá/MINAS_GERAIS;653.14;854.6;14.25
Itapemirim/ESPIRITO_SANTO;Santa Rita do Sapucaí/MINAS_GERAIS;527.89;708.67;10.92
Itapemirim/ESPIRITO_SANTO;Queimados/RIO_DE_JANEIRO;349.5;460.95;7.05
Itapemirim/ESPIRITO_SANTO;Castelo/ESPIRITO_SANTO;44.97;79.35;1.56
Itapemirim/ESPIRITO_SANTO;Casimiro de Abreu/RIO_DE_JANEIRO;229.56;287.76;4.71
Itapemirim/ESPIRITO_SANTO;Porto Seguro/BAHIA;520.96;677.37;11.24
Itapemirim/ESPIRITO_SANTO;Mogi Mirim/SAO_PAULO;657.76;882.48;12.83
Itapemirim/ESPIRITO_SANTO;Ouro Branco/MINAS_GERAIS;300.91;422.94;8.24
Itapemirim/ESPIRITO_SANTO;Minas Novas/MINAS_GERAIS;441.6;686.13;12.38
Itapemirim/ESPIRITO_SANTO;Passos/MINAS_GERAIS;601.4;839.75;13.19
Itapemirim/ESPIRITO_SANTO;Paraíba do Sul/RIO_DE_JANEIRO;293.37;355.16;5.98
Itapemirim/ESPIRITO_SANTO;Águas de Lindóia/SAO_PAULO;626.95;832.79;12.93
Itapemirim/ESPIRITO_SANTO;Coronel Fabriciano/MINAS_GERAIS;237.85;395.53;6.93
Itapemirim/ESPIRITO_SANTO;Pirapora/MINAS_GERAIS;579.11;832.09;13.53
Itapemirim/ESPIRITO_SANTO;São Gotardo/MINAS_GERAIS;570.76;798.32;13.38
Itapemirim/ESPIRITO_SANTO;Itaperuna/RIO_DE_JANEIRO;116.59;158.01;2.7
Itapemirim/ESPIRITO_SANTO;Teixeira de Freitas/BAHIA;383.57;455.86;7.6
Campo Maior/PIAUI;São José de Ribamar/MARANHAO;326.83;530.32;7.99
Campo Maior/PIAUI;Assu/RIO_GRANDE_DO_NORTE;588.48;808.43;11.88
Campo Maior/PIAUI;Chapadinha/MARANHAO;178.06;276.15;4.48
Campo Maior/PIAUI;Crateús/CEARA;169.8;219.14;3.49
Campo Maior/PIAUI;Viana/MARANHAO;361.2;460.25;6.89
Campo Maior/PIAUI;Limoeiro do Norte/CEARA;452.8;593.73;9.4
Campo Maior/PIAUI;Santa Luzia/PARAIBA;623.73;788.27;12.49
Campo Maior/PIAUI;Quixadá/CEARA;350.03;469.69;7.6
Campo Maior/PIAUI;Pombal/PARAIBA;528.93;712.2;11.12
Campo Maior/PIAUI;Arcoverde/PERNAMBUCO;690.74;941.32;11.9
Campo Maior/PIAUI;Bacabal/MARANHAO;297.59;344.65;5.1
Campo Maior/PIAUI;Itarema/CEARA;326.88;396.39;5.88
Campo Maior/PIAUI;Itaporanga/PARAIBA;521.77;705.98;11.25
Campo Maior/PIAUI;Tianguá/CEARA;179.52;195.4;2.68
Campo Maior/PIAUI;Serra Talhada/PERNAMBUCO;552.69;783.39;10.03
Campo Maior/PIAUI;Caridade/CEARA;338.18;432.14;7.14
Campo Maior/PIAUI;Caxias/MARANHAO;131.8;153.75;2.29
Campo Maior/PIAUI;Apodi/RIO_GRANDE_DO_NORTE;493.21;659.53;10.32
Campo Maior/PIAUI;Augusto Corrêa/PARA;652.45;858.33;13.22
Campo Maior/PIAUI;Lago Verde/MARANHAO;360.2;465.56;6.84
Campo Maior/PIAUI;Paulo Afonso/BAHIA;668.0;949.12;12.48
Campo Maior/PIAUI;Balsas/MARANHAO;522.12;652.72;9.77
Campo Maior/PIAUI;Araioses/MARANHAO;215.98;283.79;4.29
Parnamirim/RIO_GRANDE_DO_NORTE;Lagoa Seca/PARAIBA;154.26;193.04;3.29
Parnamirim/RIO_GRANDE_DO_NORTE;Assu/RIO_GRANDE_DO_NORTE;186.63;199.18;3.14
Parnamirim/RIO_GRANDE_DO_NORTE;Santa Cruz do Capibaribe/PERNAMBUCO;249.25;336.74;4.94
Parnamirim/RIO_GRANDE_DO_NORTE;Ipojuca/PERNAMBUCO;275.85;316.22;4.43
Parnamirim/RIO_GRANDE_DO_NORTE;Tobias Barreto/SERGIPE;656.09;875.55;12.12
Parnamirim/RIO_GRANDE_DO_NORTE;Aquidabã/SERGIPE;525.16;699.32;9.82
Parnamirim/RIO_GRANDE_DO_NORTE;Garanhuns/PERNAMBUCO;356.57;489.88;6.76
Parnamirim/RIO_GRANDE_DO_NORTE;Goianinha/RIO_GRANDE_DO_NORTE;39.78;44.63;0.67
Parnamirim/RIO_GRANDE_DO_NORTE;Jaboatão dos Guararapes/PERNAMBUCO;245.1;281.97;3.94
Parnamirim/RIO_GRANDE_DO_NORTE;Carpina/PERNAMBUCO;214.65;248.68;3.74
Parnamirim/RIO_GRANDE_DO_NORTE;Crateús/CEARA;605.61;781.23;11.5
Parnamirim/RIO_GRANDE_DO_NORTE;Cabo de Santo Agostinho/PERNAMBUCO;264.65;300.06;4.21
Parnamirim/RIO_GRANDE_DO_NORTE;Limoeiro do Norte/CEARA;325.45;368.87;5.91
Parnamirim/RIO_GRANDE_DO_NORTE;Belo Jardim/PERNAMBUCO;297.16;441.97;5.86
Parnamirim/RIO_GRANDE_DO_NORTE;Santa Luzia/PARAIBA;211.5;270.47;3.55
Parnamirim/RIO_GRANDE_DO_NORTE;Cristinápolis/SERGIPE;673.1;861.26;11.72
Parnamirim/RIO_GRANDE_DO_NORTE;Riachão do Dantas/SERGIPE;630.18;844.15;11.67
Parnamirim/RIO_GRANDE_DO_NORTE;Quixadá/CEARA;428.85;486.45;7.63
Parnamirim/RIO_GRANDE_DO_NORTE;Pombal/PARAIBA;296.78;357.44;4.89
Parnamirim/RIO_GRANDE_DO_NORTE;Arcoverde/PERNAMBUCO;341.32;441.91;6.66
Parnamirim/RIO_GRANDE_DO_NORTE;Serra Redonda/PARAIBA;157.14;210.38;3.14
Parnamirim/RIO_GRANDE_DO_NORTE;Itarema/CEARA;612.85;706.7;10.96
Parnamirim/RIO_GRANDE_DO_NORTE;Itaporanga/PARAIBA;355.16;426.84;6.04
Parnamirim/RIO_GRANDE_DO_NORTE;Riachuelo/RIO_GRANDE_DO_NORTE;63.25;68.1;1.14
Parnamirim/RIO_GRANDE_DO_NORTE;Jequiá da Praia/ALAGOAS;475.76;618.6;8.8
Parnamirim/RIO_GRANDE_DO_NORTE;Pesqueira/PERNAMBUCO;313.66;473.15;6.27
Parnamirim/RIO_GRANDE_DO_NORTE;Tianguá/CEARA;677.73;816.9;12.41
Parnamirim/RIO_GRANDE_DO_NORTE;Igaci/ALAGOAS;429.51;584.46;8.14
Parnamirim/RIO_GRANDE_DO_NORTE;Serra Talhada/PERNAMBUCO;406.79;511.06;7.4
Parnamirim/RIO_GRANDE_DO_NORTE;Caridade/CEARA;470.72;578.42;9.16
Parnamirim/RIO_GRANDE_DO_NORTE;Apodi/RIO_GRANDE_DO_NORTE;282.29;355.43;4.81
Parnamirim/RIO_GRANDE_DO_NORTE;Cabedelo/PARAIBA;127.37;181.94;2.55
Parnamirim/RIO_GRANDE_DO_NORTE;Cumaru/PERNAMBUCO;235.88;309.01;4.9
Parnamirim/RIO_GRANDE_DO_NORTE;Paulo Afonso/BAHIA;505.76;637.75;9.56
Parnamirim/RIO_GRANDE_DO_NORTE;Timbaúba/PERNAMBUCO;176.62;204.09;3.07
Parnamirim/RIO_GRANDE_DO_NORTE;Barreiros/PERNAMBUCO;323.37;412.36;5.99
Parnamirim/RIO_GRANDE_DO_NORTE;Chã Grande/PERNAMBUCO;259.51;344.55;4.71
Fernandópolis/SAO_PAULO;Tupã/SAO_PAULO;185.03;226.86;3.45
Fernandópolis/SAO_PAULO;Mineiros/GOIAS;385.46;523.31;7.04
Fernandópolis/SAO_PAULO;Campo Mourão/PARANA;470.83;558.15;7.63
Fernandópolis/SAO_PAULO;Santa Maria/DISTRITO_FEDERAL;529.82;723.29;9.34
Fernandópolis/SAO_PAULO;Ouvidor/GOIAS;344.44;442.22;5.82
Fernandópolis/SAO_PAULO;Naviraí/MATO_GROSSO_DO_SUL;510.29;631.93;8.71
Fernandópolis/SAO_PAULO;Rio Verde/GOIAS;284.39;420.51;5.12
Fernandópolis/SAO_PAULO;Barra do Garças/MATO_GROSSO;530.04;699.07;9.78
Fernandópolis/SAO_PAULO;Primavera do Leste/MATO_GROSSO;675.39;892.46;13.43
Fernandópolis/SAO_PAULO;Ivinhema/MATO_GROSSO_DO_SUL;431.53;535.41;7.26
Fernandópolis/SAO_PAULO;Nova Serrana/MINAS_GERAIS;553.6;705.67;8.76
Fernandópolis/SAO_PAULO;Planaltina/DISTRITO_FEDERAL;583.76;750.91;9.67
Fernandópolis/SAO_PAULO;Curitiba/SERGIPE;578.98;751.99;10.34
Fernandópolis/SAO_PAULO;Paracatu/MINAS_GERAIS;491.88;630.57;8.97
Fernandópolis/SAO_PAULO;Amparo/SAO_PAULO;450.71;507.65;6.32
Fernandópolis/SAO_PAULO;Santa Cruz do Rio Pardo/SAO_PAULO;296.72;395.52;5.1
Fernandópolis/SAO_PAULO;Itaúna/MINAS_GERAIS;594.15;709.69;8.77
Fernandópolis/SAO_PAULO;Jussara/GOIAS;493.17;686.74;9.4
Fernandópolis/SAO_PAULO;Atibaia/SAO_PAULO;495.61;527.89;6.39
Fernandópolis/SAO_PAULO;Três Corações/MINAS_GERAIS;543.46;655.12;8.95
Fernandópolis/SAO_PAULO;Osvaldo Cruz/SAO_PAULO;179.23;236.39;3.3
Fernandópolis/SAO_PAULO;Itararé/SAO_PAULO;434.9;594.97;7.43
Fernandópolis/SAO_PAULO;Araxá/MINAS_GERAIS;355.37;478.87;6.22
Fernandópolis/SAO_PAULO;Unaí/MINAS_GERAIS;560.56;730.56;9.9
Fernandópolis/SAO_PAULO;Uruaçu/GOIAS;648.36;858.71;11.04
Fernandópolis/SAO_PAULO;Bela Vista de Goiás/GOIAS;390.97;533.03;7.25
Fernandópolis/SAO_PAULO;Pires do Rio/GOIAS;389.92;550.21;7.29
Fernandópolis/SAO_PAULO;Santa Rita do Sapucaí/MINAS_GERAIS;520.25;617.73;7.96
Fernandópolis/SAO_PAULO;Riacho Fundo/DISTRITO_FEDERAL;541.57;739.45;9.57
Fernandópolis/SAO_PAULO;Valparaíso de Goiás/GOIAS;525.65;709.37;9.08
Fernandópolis/SAO_PAULO;Formosa/GOIAS;609.45;788.6;10.21
Fernandópolis/SAO_PAULO;Andradina/SAO_PAULO;134.68;186.63;2.45
Fernandópolis/SAO_PAULO;Mogi Mirim/SAO_PAULO;417.01;455.61;5.53
Fernandópolis/SAO_PAULO;Cruzeiro/DISTRITO_FEDERAL;553.24;741.49;9.59
Fernandópolis/SAO_PAULO;Maracaju/MATO_GROSSO_DO_SUL;531.4;664.22;9.19
Fernandópolis/SAO_PAULO;Ouro Branco/MINAS_GERAIS;684.75;874.46;11.45
Fernandópolis/SAO_PAULO;Itaberaí/GOIAS;474.2;655.94;8.74
Fernandópolis/SAO_PAULO;Brazlândia/DISTRITO_FEDERAL;554.52;759.27;10.08
Fernandópolis/SAO_PAULO;Cristalina/GOIAS;478.77;612.81;7.57
Fernandópolis/SAO_PAULO;São Gabriel do Oeste/MATO_GROSSO_DO_SUL;461.45;626.85;8.19
Fernandópolis/SAO_PAULO;Ponta Porã/MATO_GROSSO_DO_SUL;619.34;781.06;10.2
Fernandópolis/SAO_PAULO;Araguari/MINAS_GERAIS;282.94;360.14;4.75
Fernandópolis/SAO_PAULO;Passos/MINAS_GERAIS;383.61;442.54;5.4
Fernandópolis/SAO_PAULO;Três Lagoas/MATO_GROSSO_DO_SUL;156.93;199.93;2.79
Fernandópolis/SAO_PAULO;Bom Jesus de Goiás/GOIAS;267.99;390.39;6.03
Fernandópolis/SAO_PAULO;Crixás/GOIAS;635.46;877.19;12.38
Fernandópolis/SAO_PAULO;Bataguassu/MATO_GROSSO_DO_SUL;275.55;325.31;4.57
Fernandópolis/SAO_PAULO;Canoinhas/SANTA_CATARINA;652.95;838.57;11.27
Fernandópolis/SAO_PAULO;Nova Andradina/MATO_GROSSO_DO_SUL;385.55;476.39;6.47
Fernandópolis/SAO_PAULO;Águas de Lindóia/SAO_PAULO;447.57;502.77;6.25
Fernandópolis/SAO_PAULO;Capão Bonito/SAO_PAULO;456.79;599.82;7.47
Fernandópolis/SAO_PAULO;Pirapora/MINAS_GERAIS;647.78;781.66;9.92
Fernandópolis/SAO_PAULO;São Gotardo/MINAS_GERAIS;454.74;610.45;8.31
Tupã/SAO_PAULO;Mineiros/GOIAS;528.59;696.43;9.82
Tupã/SAO_PAULO;Campo Mourão/PARANA;302.08;371.16;5.04
Tupã/SAO_PAULO;Ouvidor/GOIAS;501.77;599.4;8.34
Tupã/SAO_PAULO;Naviraí/MATO_GROSSO_DO_SUL;398.35;540.63;7.23
Tupã/SAO_PAULO;Rio Verde/GOIAS;460.75;593.64;7.89
Tupã/SAO_PAULO;Barra do Garças/MATO_GROSSO;693.81;872.19;12.55
Tupã/SAO_PAULO;Ivinhema/MATO_GROSSO_DO_SUL;343.05;444.11;5.78
Tupã/SAO_PAULO;Nova Serrana/MINAS_GERAIS;618.96;764.79;9.66
Tupã/SAO_PAULO;Curitiba/SERGIPE;407.15;545.72;7.62
Tupã/SAO_PAULO;Paracatu/MINAS_GERAIS;646.48;787.75;11.49
Tupã/SAO_PAULO;Amparo/SAO_PAULO;395.78;489.26;6.25
Tupã/SAO_PAULO;Santa Cruz do Rio Pardo/SAO_PAULO;139.92;192.97;2.53
Tupã/SAO_PAULO;Itaúna/MINAS_GERAIS;650.55;768.81;9.67
Tupã/SAO_PAULO;Jussara/GOIAS;673.03;859.86;12.18
Tupã/SAO_PAULO;Atibaia/SAO_PAULO;428.15;509.5;6.32
Tupã/SAO_PAULO;Três Corações/MINAS_GERAIS;544.53;683.73;8.98
Tupã/SAO_PAULO;Osvaldo Cruz/SAO_PAULO;39.58;45.02;0.71
Tupã/SAO_PAULO;Itararé/SAO_PAULO;269.87;376.21;5.09
Tupã/SAO_PAULO;Araxá/MINAS_GERAIS;453.43;589.52;7.57
Tupã/SAO_PAULO;Bela Vista de Goiás/GOIAS;572.96;690.22;9.77
Tupã/SAO_PAULO;Pires do Rio/GOIAS;563.72;707.4;9.8
Tupã/SAO_PAULO;Santa Rita do Sapucaí/MINAS_GERAIS;497.38;599.34;7.88
Tupã/SAO_PAULO;São João Batista/SANTA_CATARINA;615.84;814.43;11.48
Tupã/SAO_PAULO;Navegantes/SANTA_CATARINA;580.47;755.5;10.41
Tupã/SAO_PAULO;Andradina/SAO_PAULO;145.92;198.04;2.78
Tupã/SAO_PAULO;Mogi Mirim/SAO_PAULO;370.79;437.22;5.46
Tupã/SAO_PAULO;Maracaju/MATO_GROSSO_DO_SUL;482.68;572.91;7.71
Tupã/SAO_PAULO;Itaberaí/GOIAS;659.1;813.13;11.26
Tupã/SAO_PAULO;Frederico Westphalen/RIO_GRANDE_DO_SUL;667.4;910.55;12.97
Tupã/SAO_PAULO;Cristalina/GOIAS;648.06;769.99;10.08
